1.000e+00	mua, absorption coefficient [1/cm]
100.0000	mus, scattering coefficient [1/cm]
0.9000	g, anisotropy [-]
1.4000	n1, refractive index of tissue
1.4000	n2, refractive index of outside medium
0	mcflag
0.0000	radius, radius of flat beam or 1/e radius of Gaussian beam [cm]
0.1000	waist, 1/e waist of focus [cm]
0.0000	xs, x position of isotropic source [cm]
0.0000	ys, y
0.0000	zs, z
101	NR
101	NZ
0.00200	dr
0.00200	dz
1.3e+05	Nphotons
0.000000e+00	Specular reflectance
6.009238e-01	Absorbed fraction
3.990759e-01	Escaping fraction
0.07300	 6.810969e+02	 5.237630e+02	 4.825300e+02	 3.836882e+02	 3.117523e+02	 2.632223e+02	 2.427089e+02	 2.233998e+02	 1.776335e+02	 1.681503e+02	 1.450766e+02	 1.281812e+02	 1.096446e+02	 1.045651e+02	 9.886512e+01	 8.125693e+01	 8.107410e+01	 7.410455e+01	 6.749588e+01	 5.899754e+01	 5.769415e+01	 5.055045e+01	 4.800213e+01	 4.402196e+01	 4.185199e+01	 3.710351e+01	 3.582260e+01	 3.211838e+01	 2.876821e+01	 2.853671e+01	 2.564949e+01	 2.680825e+01	 2.523633e+01	 2.338742e+01	 2.167291e+01	 1.994759e+01	 2.166684e+01	 2.019289e+01	 1.765021e+01	 1.877836e+01	 1.716837e+01	 1.572004e+01	 1.654665e+01	 1.541638e+01	 1.510673e+01	 1.416895e+01	 1.344217e+01	 1.202978e+01	 1.189352e+01	 1.155843e+01	 1.129633e+01	 1.014862e+01	 1.118254e+01	 1.024574e+01	 9.910411e+00	 9.212219e+00	 8.933318e+00	 8.254756e+00	 8.616652e+00	 8.102992e+00	 8.054852e+00	 7.859735e+00	 7.784088e+00	 7.928276e+00	 7.683153e+00	 7.764243e+00	 7.242637e+00	 7.111453e+00	 6.708273e+00	 6.052172e+00	 6.107792e+00	 6.350078e+00	 5.199122e+00	 5.690280e+00	 5.319818e+00	 5.288476e+00	 5.093987e+00	 4.872328e+00	 4.792111e+00	 4.661313e+00	 4.252622e+00	 4.338317e+00	 4.511037e+00	 4.421867e+00	 4.181184e+00	 3.590697e+00	 3.446889e+00	 4.106536e+00	 3.611828e+00	 3.658149e+00	 3.585948e+00	 3.271253e+00	 3.171340e+00	 3.068404e+00	 3.037079e+00	 3.147670e+00	 3.076643e+00	 3.535897e+00	 2.870024e+00	 2.864036e+00	 1.899828e+02
0.07500	 6.279062e+02	 4.952902e+02	 4.065739e+02	 3.613986e+02	 2.965071e+02	 2.643544e+02	 2.316403e+02	 2.044397e+02	 1.881648e+02	 1.635286e+02	 1.444112e+02	 1.292343e+02	 1.211892e+02	 1.014452e+02	 8.917767e+01	 8.399548e+01	 8.138111e+01	 7.293851e+01	 6.366643e+01	 5.883755e+01	 5.591152e+01	 5.004781e+01	 4.430193e+01	 4.299239e+01	 4.022190e+01	 3.894381e+01	 3.861435e+01	 3.265388e+01	 3.112445e+01	 3.106303e+01	 2.625194e+01	 2.544873e+01	 2.682158e+01	 2.378590e+01	 2.326965e+01	 2.185306e+01	 2.137016e+01	 2.029092e+01	 1.957163e+01	 1.745075e+01	 1.651263e+01	 1.697200e+01	 1.510740e+01	 1.538886e+01	 1.573281e+01	 1.432274e+01	 1.393103e+01	 1.217316e+01	 1.193594e+01	 1.141355e+01	 1.119597e+01	 1.128313e+01	 1.036928e+01	 9.747373e+00	 1.066272e+01	 9.243439e+00	 9.175437e+00	 8.318837e+00	 8.539749e+00	 7.822361e+00	 8.964231e+00	 8.061054e+00	 7.261162e+00	 7.652386e+00	 7.352690e+00	 7.456444e+00	 7.120502e+00	 6.638138e+00	 6.899028e+00	 6.164121e+00	 6.506694e+00	 5.109486e+00	 5.569775e+00	 5.471545e+00	 5.579648e+00	 5.135203e+00	 4.703019e+00	 4.611011e+00	 5.084299e+00	 4.817640e+00	 4.569619e+00	 4.674936e+00	 3.932566e+00	 4.507594e+00	 4.404165e+00	 4.213339e+00	 4.128258e+00	 3.409639e+00	 3.846982e+00	 3.781114e+00	 3.273042e+00	 3.212446e+00	 3.293960e+00	 3.355737e+00	 3.339427e+00	 3.221323e+00	 2.997167e+00	 2.874201e+00	 3.132969e+00	 2.953695e+00	 1.889574e+02
0.07700	 5.732671e+02	 4.165801e+02	 3.558895e+02	 3.310816e+02	 2.679580e+02	 2.554505e+02	 2.328750e+02	 1.943158e+02	 1.751549e+02	 1.560300e+02	 1.377934e+02	 1.253484e+02	 1.182446e+02	 1.020302e+02	 9.096821e+01	 8.565796e+01	 7.441282e+01	 7.026853e+01	 6.348178e+01	 5.895727e+01	 5.494097e+01	 5.018344e+01	 4.865159e+01	 4.653022e+01	 4.282885e+01	 3.798409e+01	 3.743642e+01	 3.270921e+01	 3.212706e+01	 3.142366e+01	 2.798347e+01	 2.698303e+01	 2.523587e+01	 2.418937e+01	 2.272300e+01	 2.173083e+01	 2.213246e+01	 1.924773e+01	 1.717505e+01	 1.804984e+01	 1.769769e+01	 1.611002e+01	 1.569452e+01	 1.538245e+01	 1.507531e+01	 1.549719e+01	 1.304973e+01	 1.341672e+01	 1.222377e+01	 1.222987e+01	 1.207507e+01	 1.256574e+01	 1.140266e+01	 9.517757e+00	 9.748664e+00	 9.271533e+00	 9.490894e+00	 9.183402e+00	 8.296683e+00	 8.944559e+00	 8.826014e+00	 8.027662e+00	 8.097001e+00	 7.386558e+00	 7.291502e+00	 7.094572e+00	 7.186826e+00	 6.528013e+00	 6.951878e+00	 6.422027e+00	 5.664057e+00	 5.349210e+00	 5.561550e+00	 5.973309e+00	 5.379411e+00	 5.122866e+00	 5.350934e+00	 4.886484e+00	 4.372204e+00	 4.873256e+00	 4.445712e+00	 4.598575e+00	 4.154451e+00	 4.002849e+00	 4.124211e+00	 4.223200e+00	 3.701925e+00	 3.574634e+00	 3.629959e+00	 3.565711e+00	 3.435886e+00	 3.299541e+00	 3.260749e+00	 3.292698e+00	 3.514458e+00	 3.117009e+00	 3.053953e+00	 2.789283e+00	 2.906164e+00	 2.818382e+00	 1.953022e+02
0.07900	 5.350131e+02	 4.239484e+02	 3.151777e+02	 2.929959e+02	 2.695336e+02	 2.375070e+02	 2.077180e+02	 1.917052e+02	 1.611702e+02	 1.462499e+02	 1.311887e+02	 1.199746e+02	 1.083602e+02	 9.856222e+01	 8.666043e+01	 8.350801e+01	 7.444882e+01	 6.842710e+01	 6.428673e+01	 6.081758e+01	 5.595135e+01	 4.980957e+01	 4.653315e+01	 4.333398e+01	 4.061822e+01	 3.498554e+01	 3.453617e+01	 3.317247e+01	 3.347304e+01	 2.910316e+01	 3.064254e+01	 2.641740e+01	 2.654084e+01	 2.483706e+01	 2.334891e+01	 2.196241e+01	 2.077609e+01	 2.039244e+01	 1.770747e+01	 1.782000e+01	 1.895136e+01	 1.676957e+01	 1.628891e+01	 1.577535e+01	 1.470236e+01	 1.448489e+01	 1.250086e+01	 1.265114e+01	 1.322893e+01	 1.261696e+01	 1.163446e+01	 1.178194e+01	 1.106045e+01	 1.010736e+01	 1.094552e+01	 9.939818e+00	 9.908890e+00	 8.869074e+00	 8.590884e+00	 8.672045e+00	 8.119403e+00	 7.570071e+00	 8.445204e+00	 7.254170e+00	 7.485409e+00	 7.077979e+00	 6.662106e+00	 6.563011e+00	 6.484947e+00	 6.038307e+00	 5.212731e+00	 5.433736e+00	 5.876903e+00	 6.211087e+00	 5.447534e+00	 5.230014e+00	 5.197904e+00	 5.369466e+00	 4.628406e+00	 4.827933e+00	 4.641714e+00	 4.277255e+00	 4.379951e+00	 4.166140e+00	 4.490137e+00	 4.157747e+00	 4.122811e+00	 4.001602e+00	 3.912366e+00	 3.285326e+00	 3.270029e+00	 3.296909e+00	 3.327019e+00	 3.609654e+00	 3.348251e+00	 3.527127e+00	 3.108866e+00	 3.097329e+00	 2.491043e+00	 2.733992e+00	 1.958347e+02
0.08100	 4.806847e+02	 3.518511e+02	 2.926270e+02	 2.917354e+02	 2.453576e+02	 2.178740e+02	 1.857274e+02	 1.741954e+02	 1.608425e+02	 1.351063e+02	 1.268041e+02	 1.187245e+02	 1.095036e+02	 9.552251e+01	 8.808728e+01	 8.036764e+01	 7.281743e+01	 6.975383e+01	 6.090090e+01	 5.761294e+01	 5.724078e+01	 4.554530e+01	 4.602609e+01	 4.335854e+01	 4.143549e+01	 3.899719e+01	 3.844691e+01	 3.716081e+01	 3.244092e+01	 3.006100e+01	 2.741080e+01	 2.900547e+01	 2.665019e+01	 2.716143e+01	 2.358280e+01	 2.223329e+01	 2.191890e+01	 2.048315e+01	 1.934869e+01	 1.938695e+01	 1.802773e+01	 1.691692e+01	 1.629127e+01	 1.625667e+01	 1.497012e+01	 1.404269e+01	 1.322918e+01	 1.320786e+01	 1.315215e+01	 1.268561e+01	 1.135686e+01	 1.128789e+01	 1.032275e+01	 1.034281e+01	 1.043037e+01	 1.053163e+01	 9.747219e+00	 8.704240e+00	 9.172121e+00	 7.962627e+00	 8.115028e+00	 8.255538e+00	 7.612712e+00	 7.484330e+00	 6.953192e+00	 7.146000e+00	 6.722898e+00	 6.853970e+00	 6.407707e+00	 6.370786e+00	 5.896405e+00	 6.356935e+00	 5.862329e+00	 5.499815e+00	 5.533490e+00	 5.309480e+00	 5.364518e+00	 4.921261e+00	 5.186061e+00	 4.836595e+00	 4.594458e+00	 4.196234e+00	 4.142867e+00	 4.081512e+00	 4.823542e+00	 3.809388e+00	 4.185059e+00	 3.907585e+00	 3.587678e+00	 3.279668e+00	 3.687461e+00	 3.585165e+00	 3.667756e+00	 3.765165e+00	 3.438590e+00	 3.142700e+00	 3.040813e+00	 3.101505e+00	 2.683256e+00	 2.762090e+00	 1.965440e+02
0.08300	 3.228414e+02	 3.067172e+02	 2.710273e+02	 2.681710e+02	 2.364779e+02	 1.936135e+02	 1.936503e+02	 1.685859e+02	 1.481111e+02	 1.354732e+02	 1.254591e+02	 1.106311e+02	 9.905088e+01	 9.515725e+01	 8.044551e+01	 8.019471e+01	 7.258266e+01	 6.831612e+01	 6.327748e+01	 5.846192e+01	 5.534913e+01	 4.782373e+01	 4.629100e+01	 4.493344e+01	 4.349159e+01	 3.485370e+01	 3.503409e+01	 3.547223e+01	 3.081585e+01	 3.167273e+01	 2.931512e+01	 2.538266e+01	 2.655275e+01	 2.420966e+01	 2.292335e+01	 2.315474e+01	 2.125421e+01	 2.113913e+01	 1.923390e+01	 1.924287e+01	 1.733653e+01	 1.772983e+01	 1.643495e+01	 1.624159e+01	 1.456019e+01	 1.393925e+01	 1.385724e+01	 1.440672e+01	 1.300415e+01	 1.262891e+01	 1.197027e+01	 1.063063e+01	 1.084084e+01	 1.074254e+01	 9.709206e+00	 9.768524e+00	 9.642485e+00	 9.354667e+00	 9.124361e+00	 8.275167e+00	 8.236855e+00	 8.475342e+00	 6.723698e+00	 6.898045e+00	 7.527009e+00	 6.474341e+00	 6.994277e+00	 6.575211e+00	 6.348151e+00	 5.739835e+00	 5.987309e+00	 5.703990e+00	 5.901084e+00	 5.732326e+00	 5.170639e+00	 5.002097e+00	 5.192678e+00	 4.897289e+00	 5.130027e+00	 4.606397e+00	 4.789669e+00	 4.273802e+00	 4.542382e+00	 4.445073e+00	 4.563125e+00	 4.272979e+00	 4.069732e+00	 3.659922e+00	 3.386530e+00	 3.652059e+00	 3.783874e+00	 3.416552e+00	 3.890904e+00	 3.460813e+00	 3.108608e+00	 3.058171e+00	 2.967730e+00	 3.220205e+00	 3.072290e+00	 3.075738e+00	 1.986763e+02
0.08500	 3.375287e+02	 2.760866e+02	 2.743771e+02	 2.405592e+02	 2.143403e+02	 1.921351e+02	 1.733867e+02	 1.613332e+02	 1.486648e+02	 1.358620e+02	 1.184819e+02	 1.119417e+02	 9.588613e+01	 9.163699e+01	 8.928199e+01	 8.239261e+01	 7.169275e+01	 6.875145e+01	 6.253805e+01	 5.942903e+01	 5.073461e+01	 4.937070e+01	 4.406765e+01	 4.389217e+01	 4.054386e+01	 3.737008e+01	 3.436070e+01	 3.521783e+01	 3.129391e+01	 3.318652e+01	 2.906538e+01	 2.728145e+01	 2.492151e+01	 2.566373e+01	 2.364559e+01	 2.187581e+01	 2.288659e+01	 1.953122e+01	 1.814756e+01	 1.741248e+01	 1.766942e+01	 1.733617e+01	 1.492622e+01	 1.565590e+01	 1.657150e+01	 1.564781e+01	 1.571387e+01	 1.379139e+01	 1.326793e+01	 1.323111e+01	 1.059583e+01	 1.079088e+01	 1.053501e+01	 9.479093e+00	 1.082520e+01	 1.010172e+01	 9.497667e+00	 8.859104e+00	 9.418567e+00	 8.474621e+00	 8.844418e+00	 7.855449e+00	 8.713713e+00	 7.485920e+00	 7.638267e+00	 6.800147e+00	 7.419473e+00	 7.228325e+00	 7.236753e+00	 6.514553e+00	 6.072011e+00	 5.899719e+00	 5.229388e+00	 5.161029e+00	 5.296973e+00	 5.582023e+00	 5.377615e+00	 5.079038e+00	 5.293873e+00	 4.497946e+00	 4.589470e+00	 4.607241e+00	 4.122089e+00	 4.283143e+00	 4.481152e+00	 4.433450e+00	 3.801144e+00	 4.266784e+00	 3.838135e+00	 3.665078e+00	 3.992444e+00	 3.541928e+00	 3.654600e+00	 3.118769e+00	 3.134961e+00	 3.346484e+00	 3.315839e+00	 3.129546e+00	 2.907879e+00	 2.922228e+00	 1.987826e+02
0.08700	 3.242480e+02	 2.880020e+02	 2.423986e+02	 2.189173e+02	 1.974879e+02	 1.863037e+02	 1.719674e+02	 1.589766e+02	 1.334563e+02	 1.244918e+02	 1.129222e+02	 1.021521e+02	 9.775712e+01	 9.147456e+01	 8.206730e+01	 7.338136e+01	 6.851792e+01	 6.902756e+01	 5.722770e+01	 5.365793e+01	 5.054585e+01	 4.921244e+01	 4.581323e+01	 4.477231e+01	 4.203617e+01	 3.717706e+01	 3.614393e+01	 3.343751e+01	 3.207196e+01	 3.029461e+01	 2.909140e+01	 2.674737e+01	 2.625388e+01	 2.482080e+01	 2.282040e+01	 2.347019e+01	 2.165049e+01	 1.980216e+01	 1.975817e+01	 1.859852e+01	 1.803087e+01	 1.679171e+01	 1.713436e+01	 1.557185e+01	 1.633351e+01	 1.535918e+01	 1.459625e+01	 1.308207e+01	 1.376172e+01	 1.198817e+01	 1.205731e+01	 1.103058e+01	 1.186885e+01	 1.109468e+01	 9.998377e+00	 9.530161e+00	 9.208555e+00	 8.724245e+00	 8.506484e+00	 8.665881e+00	 7.922805e+00	 8.195288e+00	 8.243323e+00	 7.301274e+00	 7.573715e+00	 7.579970e+00	 7.429422e+00	 6.538070e+00	 6.846891e+00	 6.332522e+00	 6.199842e+00	 6.409215e+00	 5.927728e+00	 5.982430e+00	 6.238475e+00	 5.057560e+00	 5.185198e+00	 5.206662e+00	 5.193494e+00	 4.874702e+00	 4.898902e+00	 4.482618e+00	 4.180742e+00	 4.341630e+00	 4.114855e+00	 4.284632e+00	 4.154120e+00	 4.552752e+00	 3.804586e+00	 3.475746e+00	 3.594886e+00	 3.574147e+00	 3.543195e+00	 3.369413e+00	 3.682408e+00	 3.885518e+00	 3.363524e+00	 3.190134e+00	 3.064832e+00	 2.995365e+00	 2.015261e+02
0.08900	 2.912818e+02	 2.408173e+02	 2.398137e+02	 2.160658e+02	 1.789827e+02	 1.717349e+02	 1.649056e+02	 1.390027e+02	 1.344591e+02	 1.127879e+02	 1.160993e+02	 9.676102e+01	 9.129977e+01	 8.461436e+01	 8.156735e+01	 7.562713e+01	 6.577299e+01	 6.631260e+01	 5.980822e+01	 5.479280e+01	 5.235034e+01	 5.029960e+01	 4.468038e+01	 4.220464e+01	 4.034970e+01	 3.837634e+01	 3.551108e+01	 3.411229e+01	 3.224324e+01	 2.896255e+01	 2.720768e+01	 2.538044e+01	 2.445391e+01	 2.410048e+01	 2.253543e+01	 2.179932e+01	 1.969525e+01	 2.037195e+01	 1.876786e+01	 1.869494e+01	 1.845099e+01	 1.874325e+01	 1.709528e+01	 1.619147e+01	 1.532893e+01	 1.426217e+01	 1.449952e+01	 1.218492e+01	 1.307852e+01	 1.193735e+01	 1.062452e+01	 1.116996e+01	 1.154820e+01	 1.109880e+01	 9.541209e+00	 9.949610e+00	 9.649904e+00	 8.878094e+00	 8.224304e+00	 8.388244e+00	 8.924913e+00	 7.933671e+00	 7.821971e+00	 7.588921e+00	 7.326602e+00	 7.654518e+00	 7.347071e+00	 6.629779e+00	 7.143572e+00	 6.210350e+00	 6.175907e+00	 5.903472e+00	 6.309991e+00	 5.613255e+00	 5.742620e+00	 5.487676e+00	 5.418027e+00	 5.087945e+00	 4.889962e+00	 4.974364e+00	 4.932933e+00	 4.608802e+00	 4.537488e+00	 4.729133e+00	 4.796091e+00	 3.767322e+00	 4.116807e+00	 3.757526e+00	 3.967062e+00	 3.574724e+00	 3.621711e+00	 3.527435e+00	 3.828032e+00	 3.243676e+00	 3.280195e+00	 3.267507e+00	 3.131886e+00	 3.254376e+00	 3.243622e+00	 2.862994e+00	 1.995978e+02
0.09100	 2.467630e+02	 2.209495e+02	 2.201401e+02	 1.904317e+02	 1.779997e+02	 1.513561e+02	 1.469125e+02	 1.267299e+02	 1.181003e+02	 1.154667e+02	 1.079435e+02	 9.790359e+01	 9.128662e+01	 8.857032e+01	 7.724977e+01	 7.556335e+01	 6.708442e+01	 6.167916e+01	 5.752854e+01	 5.388805e+01	 5.043777e+01	 4.904991e+01	 4.029165e+01	 3.971259e+01	 3.809047e+01	 3.601047e+01	 3.464994e+01	 3.638681e+01	 3.100075e+01	 2.780585e+01	 3.140581e+01	 2.884031e+01	 2.517123e+01	 2.237415e+01	 2.526650e+01	 2.322914e+01	 2.077200e+01	 2.097657e+01	 1.962763e+01	 1.722986e+01	 1.706702e+01	 1.735396e+01	 1.594242e+01	 1.502310e+01	 1.609646e+01	 1.476719e+01	 1.456747e+01	 1.320497e+01	 1.270656e+01	 1.275658e+01	 1.255449e+01	 1.213380e+01	 1.124697e+01	 1.037903e+01	 1.020409e+01	 8.931782e+00	 1.002486e+01	 8.203434e+00	 8.554087e+00	 9.208245e+00	 8.772686e+00	 7.800059e+00	 7.466688e+00	 7.611933e+00	 7.649698e+00	 7.111604e+00	 7.341232e+00	 7.017894e+00	 6.322929e+00	 7.136701e+00	 6.957898e+00	 6.010891e+00	 6.110280e+00	 5.983957e+00	 6.047732e+00	 5.962860e+00	 5.341335e+00	 5.202566e+00	 5.161002e+00	 5.085957e+00	 4.552140e+00	 4.484189e+00	 4.524702e+00	 4.214385e+00	 4.623231e+00	 4.149310e+00	 4.368664e+00	 4.090640e+00	 3.541917e+00	 3.414643e+00	 3.770627e+00	 3.820564e+00	 3.596942e+00	 3.385532e+00	 3.361235e+00	 2.824577e+00	 3.339663e+00	 3.087034e+00	 3.218325e+00	 2.776066e+00	 2.013952e+02
0.09300	 2.237779e+02	 2.078685e+02	 1.734340e+02	 1.725341e+02	 1.550755e+02	 1.515776e+02	 1.381457e+02	 1.337830e+02	 1.167764e+02	 1.091514e+02	 9.134040e+01	 9.729250e+01	 8.401835e+01	 8.228957e+01	 7.477606e+01	 7.152854e+01	 6.611470e+01	 5.986308e+01	 5.859503e+01	 5.197037e+01	 4.845838e+01	 4.669348e+01	 4.482495e+01	 4.182941e+01	 3.803668e+01	 3.276701e+01	 3.351807e+01	 3.201271e+01	 3.309041e+01	 2.936184e+01	 2.901115e+01	 2.503350e+01	 2.468270e+01	 2.482328e+01	 2.226731e+01	 2.115184e+01	 2.105485e+01	 1.747903e+01	 2.008365e+01	 1.872081e+01	 1.666800e+01	 1.678005e+01	 1.680269e+01	 1.660438e+01	 1.494054e+01	 1.418366e+01	 1.473212e+01	 1.332675e+01	 1.297594e+01	 1.258909e+01	 1.203615e+01	 1.129228e+01	 1.104568e+01	 1.159689e+01	 1.001967e+01	 9.831393e+00	 9.757834e+00	 8.755475e+00	 8.981964e+00	 8.912634e+00	 8.146589e+00	 8.136024e+00	 7.899879e+00	 7.261175e+00	 7.392306e+00	 7.186316e+00	 7.209193e+00	 7.704404e+00	 6.470449e+00	 6.650828e+00	 6.372262e+00	 5.980777e+00	 6.165640e+00	 5.578750e+00	 5.580802e+00	 5.596650e+00	 5.622400e+00	 5.036951e+00	 4.825396e+00	 5.077667e+00	 4.590990e+00	 4.545424e+00	 4.655131e+00	 4.213418e+00	 4.081873e+00	 3.791079e+00	 3.944589e+00	 3.805329e+00	 3.549751e+00	 4.144183e+00	 3.703879e+00	 3.292410e+00	 3.732663e+00	 3.600743e+00	 3.380534e+00	 2.989467e+00	 3.331371e+00	 3.103386e+00	 2.811581e+00	 2.916425e+00	 2.024090e+02
0.09500	 2.041371e+02	 1.775131e+02	 1.768089e+02	 1.662430e+02	 1.557125e+02	 1.364665e+02	 1.361182e+02	 1.289244e+02	 1.066091e+02	 1.093379e+02	 9.733537e+01	 9.156905e+01	 8.489467e+01	 8.129943e+01	 7.517578e+01	 6.747597e+01	 6.326735e+01	 6.331137e+01	 5.556201e+01	 5.111386e+01	 4.375953e+01	 4.369806e+01	 4.228371e+01	 4.151001e+01	 3.651143e+01	 3.284267e+01	 3.506538e+01	 3.237747e+01	 3.236858e+01	 2.979886e+01	 2.588503e+01	 2.845556e+01	 2.492773e+01	 2.569605e+01	 2.301711e+01	 2.131705e+01	 2.211847e+01	 2.043395e+01	 2.093770e+01	 1.861656e+01	 1.844163e+01	 1.814136e+01	 1.726186e+01	 1.679636e+01	 1.535547e+01	 1.360054e+01	 1.315867e+01	 1.345138e+01	 1.265520e+01	 1.318507e+01	 1.230524e+01	 1.056999e+01	 1.101804e+01	 1.101935e+01	 1.106593e+01	 1.154626e+01	 1.078226e+01	 8.830940e+00	 8.878088e+00	 8.291396e+00	 8.536961e+00	 8.119928e+00	 7.287947e+00	 7.173259e+00	 8.278942e+00	 7.415897e+00	 6.868056e+00	 7.039754e+00	 6.945694e+00	 6.169418e+00	 5.874556e+00	 6.182969e+00	 5.735917e+00	 5.763180e+00	 5.834874e+00	 5.293808e+00	 4.583654e+00	 5.118234e+00	 4.940241e+00	 5.175703e+00	 4.808726e+00	 4.608922e+00	 4.622055e+00	 4.582150e+00	 4.156948e+00	 3.900910e+00	 4.194380e+00	 3.992937e+00	 3.785065e+00	 4.286042e+00	 3.643973e+00	 3.711547e+00	 3.521061e+00	 3.798263e+00	 3.454128e+00	 2.910556e+00	 3.219714e+00	 3.003394e+00	 2.885320e+00	 2.997468e+00	 2.023849e+02
0.09700	 2.140070e+02	 1.815400e+02	 1.879845e+02	 1.465011e+02	 1.407022e+02	 1.283171e+02	 1.332829e+02	 1.131414e+02	 1.106934e+02	 1.045124e+02	 9.008031e+01	 8.803805e+01	 8.234514e+01	 7.501804e+01	 6.870143e+01	 6.387684e+01	 6.193229e+01	 5.448802e+01	 5.287687e+01	 4.955461e+01	 4.918595e+01	 4.472907e+01	 4.265330e+01	 3.991446e+01	 3.750730e+01	 3.592189e+01	 3.268021e+01	 3.164234e+01	 2.947481e+01	 2.798827e+01	 2.849536e+01	 2.707507e+01	 2.691397e+01	 2.356748e+01	 2.254093e+01	 2.132735e+01	 2.250716e+01	 2.078899e+01	 1.865285e+01	 1.777482e+01	 1.871418e+01	 1.855898e+01	 1.665037e+01	 1.498908e+01	 1.513264e+01	 1.468793e+01	 1.365400e+01	 1.244156e+01	 1.449153e+01	 1.208909e+01	 1.270799e+01	 1.161567e+01	 1.279672e+01	 1.125764e+01	 1.053513e+01	 1.052671e+01	 1.131560e+01	 9.724437e+00	 8.985681e+00	 9.004802e+00	 7.581501e+00	 7.824129e+00	 8.353532e+00	 7.747774e+00	 7.395143e+00	 7.251080e+00	 6.618594e+00	 7.145009e+00	 7.325793e+00	 6.363885e+00	 5.672627e+00	 6.162150e+00	 5.799742e+00	 5.539577e+00	 5.418100e+00	 5.600215e+00	 5.672742e+00	 4.962000e+00	 4.708863e+00	 4.566691e+00	 4.656600e+00	 4.380344e+00	 4.518397e+00	 4.802779e+00	 4.362205e+00	 4.392393e+00	 4.728719e+00	 4.449813e+00	 3.679945e+00	 3.719927e+00	 3.311570e+00	 3.273492e+00	 3.945184e+00	 3.449164e+00	 3.230091e+00	 3.056109e+00	 3.331198e+00	 3.128693e+00	 3.183762e+00	 3.207143e+00	 2.055518e+02
0.09900	 1.487283e+02	 1.546886e+02	 1.501908e+02	 1.515562e+02	 1.200714e+02	 1.124385e+02	 1.156175e+02	 1.131288e+02	 1.010233e+02	 9.919563e+01	 8.796180e+01	 8.490386e+01	 8.249977e+01	 7.360720e+01	 6.984719e+01	 6.195578e+01	 5.881423e+01	 5.728436e+01	 5.240936e+01	 4.853419e+01	 4.883685e+01	 4.514364e+01	 4.226440e+01	 4.044438e+01	 3.770283e+01	 3.467681e+01	 3.271430e+01	 3.167162e+01	 2.941094e+01	 2.777791e+01	 2.690249e+01	 2.638487e+01	 2.606492e+01	 2.216256e+01	 2.294861e+01	 2.213585e+01	 2.061919e+01	 2.033575e+01	 2.001217e+01	 1.999125e+01	 1.684935e+01	 1.671095e+01	 1.683171e+01	 1.416614e+01	 1.554305e+01	 1.355722e+01	 1.303720e+01	 1.343766e+01	 1.313735e+01	 1.276102e+01	 1.198392e+01	 1.219037e+01	 1.172950e+01	 1.012324e+01	 9.853229e+00	 1.018818e+01	 9.553829e+00	 8.957984e+00	 9.023680e+00	 9.087740e+00	 8.410637e+00	 8.077791e+00	 8.367813e+00	 7.939001e+00	 6.965886e+00	 6.918811e+00	 7.331223e+00	 6.269023e+00	 7.153033e+00	 7.808725e+00	 6.850729e+00	 6.223449e+00	 5.851752e+00	 5.534364e+00	 5.678116e+00	 5.284567e+00	 5.226708e+00	 5.052771e+00	 4.789804e+00	 4.817864e+00	 4.114990e+00	 4.347212e+00	 4.580967e+00	 4.764270e+00	 4.433075e+00	 4.088806e+00	 4.365084e+00	 4.355541e+00	 4.041900e+00	 3.898917e+00	 4.060702e+00	 4.039200e+00	 3.629046e+00	 3.359828e+00	 2.882986e+00	 3.016290e+00	 3.141710e+00	 2.913385e+00	 3.037234e+00	 2.974538e+00	 2.060779e+02
